Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
XT-K-M13-V3-REI120-CV35-X120-H180-6.1,"-47,2","115,2",0.0,47.2,115.2,0.0,C25/30,L500,XT-K-M13-V3-REI120-CV35-X120-H180-L500-6.1,XT,K,M13,V3,REI120,CV35,X120,H180,6.1
XT-K-M13.2-V1-REI120-CV35-X120-H180-6.1,"-94,4","117,6",0.0,94.4,117.6,0.0,C25/30,L500,XT-K-M13.2-V1-REI120-CV35-X120-H180-L500-6.1,XT,K,M13.2,V1,REI120,CV35,X120,H180,6.1
XT-K-M13.2-V2-REI120-CV35-X120-H180-6.1,"-94,4","169,2",0.0,94.4,169.2,0.0,C25/30,L500,XT-K-M13.2-V2-REI120-CV35-X120-H180-L500-6.1,XT,K,M13.2,V2,REI120,CV35,X120,H180,6.1
XT-K-M13.2-V3-REI120-CV35-X120-H180-6.1,"-94,4","230,4",0.0,94.4,230.4,0.0,C25/30,L500,XT-K-M13.2-V3-REI120-CV35-X120-H180-L500-6.1,XT,K,M13.2,V3,REI120,CV35,X120,H180,6.1
XT-K-M11-V1-REI120-CV50-X120-H200-6.1,"-29,7","58,8",0.0,29.7,58.8,0.0,C25/30,L500,XT-K-M11-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M11,V1,REI120,CV50,X120,H200,6.1
XT-K-M11-V2-REI120-CV50-X120-H200-6.1,"-29,7","84,6",0.0,29.7,84.6,0.0,C25/30,L500,XT-K-M11-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M11,V2,REI120,CV50,X120,H200,6.1
XT-K-M11-V3-REI120-CV50-X120-H200-6.1,"-29,7","115,2",0.0,29.7,115.2,0.0,C25/30,L500,XT-K-M11-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M11,V3,REI120,CV50,X120,H200,6.1
XT-K-M11.2-V1-REI120-CV50-X120-H200-6.1,"-59,4","117,6",0.0,59.4,117.6,0.0,C25/30,L500,XT-K-M11.2-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M11.2,V1,REI120,CV50,X120,H200,6.1
XT-K-M11.2-V2-REI120-CV50-X120-H200-6.1,"-59,4","169,2",0.0,59.4,169.2,0.0,C25/30,L500,XT-K-M11.2-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M11.2,V2,REI120,CV50,X120,H200,6.1
XT-K-M11.2-V3-REI120-CV50-X120-H200-6.1,"-59,4","230,4",0.0,59.4,230.4,0.0,C25/30,L500,XT-K-M11.2-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M11.2,V3,REI120,CV50,X120,H200,6.1
XT-K-M12-V1-REI120-CV50-X120-H200-6.1,"-42,5","58,8",0.0,42.5,58.8,0.0,C25/30,L500,XT-K-M12-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M12,V1,REI120,CV50,X120,H200,6.1
XT-K-M12-V2-REI120-CV50-X120-H200-6.1,"-42,5","84,6",0.0,42.5,84.6,0.0,C25/30,L500,XT-K-M12-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M12,V2,REI120,CV50,X120,H200,6.1
XT-K-M12-V3-REI120-CV50-X120-H200-6.1,"-42,5","115,2",0.0,42.5,115.2,0.0,C25/30,L500,XT-K-M12-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M12,V3,REI120,CV50,X120,H200,6.1
XT-K-M12.2-V1-REI120-CV50-X120-H200-6.1,"-85,0","117,6",0.0,85.0,117.6,0.0,C25/30,L500,XT-K-M12.2-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M12.2,V1,REI120,CV50,X120,H200,6.1
XT-K-M12.2-V2-REI120-CV50-X120-H200-6.1,"-85,0","169,2",0.0,85.0,169.2,0.0,C25/30,L500,XT-K-M12.2-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M12.2,V2,REI120,CV50,X120,H200,6.1
XT-K-M12.2-V3-REI120-CV50-X120-H200-6.1,"-85,0","230,4",0.0,85.0,230.4,0.0,C25/30,L500,XT-K-M12.2-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M12.2,V3,REI120,CV50,X120,H200,6.1
XT-K-M13-V1-REI120-CV50-X120-H200-6.1,"-49,5","58,8",0.0,49.5,58.8,0.0,C25/30,L500,XT-K-M13-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M13,V1,REI120,CV50,X120,H200,6.1
XT-K-M13-V2-REI120-CV50-X120-H200-6.1,"-49,5","84,6",0.0,49.5,84.6,0.0,C25/30,L500,XT-K-M13-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M13,V2,REI120,CV50,X120,H200,6.1
XT-K-M13-V3-REI120-CV50-X120-H200-6.1,"-49,5","115,2",0.0,49.5,115.2,0.0,C25/30,L500,XT-K-M13-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M13,V3,REI120,CV50,X120,H200,6.1
XT-K-M13.2-V1-REI120-CV50-X120-H200-6.1,"-99,0","117,6",0.0,99.0,117.6,0.0,C25/30,L500,XT-K-M13.2-V1-REI120-CV50-X120-H200-L500-6.1,XT,K,M13.2,V1,REI120,CV50,X120,H200,6.1
XT-K-M13.2-V2-REI120-CV50-X120-H200-6.1,"-99,0","169,2",0.0,99.0,169.2,0.0,C25/30,L500,XT-K-M13.2-V2-REI120-CV50-X120-H200-L500-6.1,XT,K,M13.2,V2,REI120,CV50,X120,H200,6.1
XT-K-M13.2-V3-REI120-CV50-X120-H200-6.1,"-99,0","230,4",0.0,99.0,230.4,0.0,C25/30,L500,XT-K-M13.2-V3-REI120-CV50-X120-H200-L500-6.1,XT,K,M13.2,V3,REI120,CV50,X120,H200,6.1
XT-K-M11-V1-REI120-CV35-X120-H190-6.1,"-31,3","58,8",0.0,31.3,58.8,0.0,C25/30,L500,XT-K-M11-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M11,V1,REI120,CV35,X120,H190,6.1
XT-K-M11-V2-REI120-CV35-X120-H190-6.1,"-31,3","84,6",0.0,31.3,84.6,0.0,C25/30,L500,XT-K-M11-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M11,V2,REI120,CV35,X120,H190,6.1
XT-K-M11-V3-REI120-CV35-X120-H190-6.1,"-31,3","115,2",0.0,31.3,115.2,0.0,C25/30,L500,XT-K-M11-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M11,V3,REI120,CV35,X120,H190,6.1
XT-K-M11.2-V1-REI120-CV35-X120-H190-6.1,"-62,6","117,6",0.0,62.6,117.6,0.0,C25/30,L500,XT-K-M11.2-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M11.2,V1,REI120,CV35,X120,H190,6.1
XT-K-M11.2-V2-REI120-CV35-X120-H190-6.1,"-62,6","169,2",0.0,62.6,169.2,0.0,C25/30,L500,XT-K-M11.2-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M11.2,V2,REI120,CV35,X120,H190,6.1
XT-K-M11.2-V3-REI120-CV35-X120-H190-6.1,"-62,6","230,4",0.0,62.6,230.4,0.0,C25/30,L500,XT-K-M11.2-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M11.2,V3,REI120,CV35,X120,H190,6.1
XT-K-M12-V1-REI120-CV35-X120-H190-6.1,"-44,5","58,8",0.0,44.5,58.8,0.0,C25/30,L500,XT-K-M12-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M12,V1,REI120,CV35,X120,H190,6.1
XT-K-M12-V2-REI120-CV35-X120-H190-6.1,"-44,5","84,6",0.0,44.5,84.6,0.0,C25/30,L500,XT-K-M12-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M12,V2,REI120,CV35,X120,H190,6.1
XT-K-M12-V3-REI120-CV35-X120-H190-6.1,"-44,5","115,2",0.0,44.5,115.2,0.0,C25/30,L500,XT-K-M12-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M12,V3,REI120,CV35,X120,H190,6.1
XT-K-M12.2-V1-REI120-CV35-X120-H190-6.1,"-89,0","117,6",0.0,89.0,117.6,0.0,C25/30,L500,XT-K-M12.2-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M12.2,V1,REI120,CV35,X120,H190,6.1
XT-K-M12.2-V2-REI120-CV35-X120-H190-6.1,"-89,0","169,2",0.0,89.0,169.2,0.0,C25/30,L500,XT-K-M12.2-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M12.2,V2,REI120,CV35,X120,H190,6.1
XT-K-M12.2-V3-REI120-CV35-X120-H190-6.1,"-89,0","230,4",0.0,89.0,230.4,0.0,C25/30,L500,XT-K-M12.2-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M12.2,V3,REI120,CV35,X120,H190,6.1
XT-K-M13-V1-REI120-CV35-X120-H190-6.1,"-51,9","58,8",0.0,51.9,58.8,0.0,C25/30,L500,XT-K-M13-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M13,V1,REI120,CV35,X120,H190,6.1
XT-K-M13-V2-REI120-CV35-X120-H190-6.1,"-51,9","84,6",0.0,51.9,84.6,0.0,C25/30,L500,XT-K-M13-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M13,V2,REI120,CV35,X120,H190,6.1
XT-K-M13-V3-REI120-CV35-X120-H190-6.1,"-51,9","115,2",0.0,51.9,115.2,0.0,C25/30,L500,XT-K-M13-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M13,V3,REI120,CV35,X120,H190,6.1
XT-K-M13.2-V1-REI120-CV35-X120-H190-6.1,"-103,8","117,6",0.0,103.8,117.6,0.0,C25/30,L500,XT-K-M13.2-V1-REI120-CV35-X120-H190-L500-6.1,XT,K,M13.2,V1,REI120,CV35,X120,H190,6.1
XT-K-M13.2-V2-REI120-CV35-X120-H190-6.1,"-103,8","169,2",0.0,103.8,169.2,0.0,C25/30,L500,XT-K-M13.2-V2-REI120-CV35-X120-H190-L500-6.1,XT,K,M13.2,V2,REI120,CV35,X120,H190,6.1
XT-K-M13.2-V3-REI120-CV35-X120-H190-6.1,"-103,8","230,4",0.0,103.8,230.4,0.0,C25/30,L500,XT-K-M13.2-V3-REI120-CV35-X120-H190-L500-6.1,XT,K,M13.2,V3,REI120,CV35,X120,H190,6.1
