Encoded,MrD,vRd,TableName
T-K-M12.2-V2-REI120-CV30-X80-H250-6.1,114.0,208.6,Schock_Isokorb_T_Typ_K_6.1
T-K-M12.2-V3-REI120-CV30-X80-H250-6.1,114.0,284.0,Schock_Isokorb_T_Typ_K_6.1
T-K-M13-V1-REI120-CV30-X80-H250-6.1,75.7,72.4,Schock_Isokorb_T_Typ_K_6.1
T-K-M13-V2-REI120-CV30-X80-H250-6.1,75.7,104.3,Schock_Isokorb_T_Typ_K_6.1
T-K-M13-V3-REI120-CV30-X80-H250-6.1,75.7,142.0,Schock_Isokorb_T_Typ_K_6.1
T-K-M13.2-V1-REI120-CV30-X80-H250-6.1,151.4,144.8,Schock_Isokorb_T_Typ_K_6.1
T-K-M13.2-V2-REI120-CV30-X80-H250-6.1,151.4,208.6,Schock_Isokorb_T_Typ_K_6.1
T-K-M13.2-V3-REI120-CV30-X80-H250-6.1,151.4,284.0,Schock_Isokorb_T_Typ_K_6.1
T-K-M14-V1-REI120-CV30-X80-H250-6.1,88.3,72.4,Schock_Isokorb_T_Typ_K_6.1
T-K-M14-V2-REI120-CV30-X80-H250-6.1,88.3,104.3,Schock_Isokorb_T_Typ_K_6.1
T-K-M14-V3-REI120-CV30-X80-H250-6.1,88.3,142.0,Schock_Isokorb_T_Typ_K_6.1
T-K-M14.2-V1-REI120-CV30-X80-H250-6.1,176.6,144.8,Schock_Isokorb_T_Typ_K_6.1
T-K-M14.2-V2-REI120-CV30-X80-H250-6.1,176.6,208.6,Schock_Isokorb_T_Typ_K_6.1
T-K-M14.2-V3-REI120-CV30-X80-H250-6.1,176.6,284.0,Schock_Isokorb_T_Typ_K_6.1
T-K-M1-V1-REI120-CV35-X80-H160-6.2_220m,8.0,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H160-6.2_220m,8.0,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H160-6.2_220m,15.7,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H160-6.2_220m,15.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H160-6.2_220m,18.6,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H160-6.2_220m,18.6,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H160-6.2_220m,18.6,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H160-6.2_220m,21.3,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H160-6.2_220m,21.3,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H160-6.2_220m,21.3,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H160-6.2_220m,21.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H160-6.2_220m,8.5,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H160-6.2_220m,8.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H160-6.2_220m,16.6,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H160-6.2_220m,16.6,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H160-6.2_220m,19.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H160-6.2_220m,19.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H160-6.2_220m,19.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H160-6.2_220m,22.5,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H160-6.2_220m,22.5,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H160-6.2_220m,22.5,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H160-6.2_220m,22.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H180-6.2_220m,8.5,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H180-6.2_220m,8.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H180-6.2_220m,16.6,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H180-6.2_220m,16.6,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H180-6.2_220m,19.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H180-6.2_220m,19.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H180-6.2_220m,19.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H180-6.2_220m,22.5,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H180-6.2_220m,22.5,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H180-6.2_220m,22.5,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H180-6.2_220m,22.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H170-6.2_220m,8.9,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H170-6.2_220m,8.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H170-6.2_220m,17.5,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H170-6.2_220m,17.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H170-6.2_220m,20.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H170-6.2_220m,20.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H170-6.2_220m,20.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H170-6.2_220m,23.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H170-6.2_220m,23.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H170-6.2_220m,23.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H170-6.2_220m,23.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H170-6.2_220m,9.4,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H170-6.2_220m,9.4,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H170-6.2_220m,18.4,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H170-6.2_220m,18.4,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H170-6.2_220m,21.8,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H170-6.2_220m,21.8,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H170-6.2_220m,21.8,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H170-6.2_220m,24.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H170-6.2_220m,24.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H170-6.2_220m,24.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H170-6.2_220m,24.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H190-6.2_220m,9.4,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H190-6.2_220m,9.4,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H190-6.2_220m,18.4,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H190-6.2_220m,18.4,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H190-6.2_220m,21.8,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H190-6.2_220m,21.8,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H190-6.2_220m,21.8,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H190-6.2_220m,24.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H190-6.2_220m,24.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H190-6.2_220m,24.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H190-6.2_220m,24.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H180-6.2_220m,9.9,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H180-6.2_220m,9.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H180-6.2_220m,19.3,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H180-6.2_220m,19.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H180-6.2_220m,22.8,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H180-6.2_220m,22.8,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H180-6.2_220m,22.8,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H180-6.2_220m,26.1,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H180-6.2_220m,26.1,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H180-6.2_220m,26.1,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H180-6.2_220m,26.1,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H180-6.2_220m,10.3,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H180-6.2_220m,10.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H180-6.2_220m,20.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H180-6.2_220m,20.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H180-6.2_220m,23.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H180-6.2_220m,23.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H180-6.2_220m,23.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H180-6.2_220m,27.3,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H180-6.2_220m,27.3,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H180-6.2_220m,27.3,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H180-6.2_220m,27.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H200-6.2_220m,10.3,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H200-6.2_220m,10.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H200-6.2_220m,20.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H200-6.2_220m,20.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H200-6.2_220m,23.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H200-6.2_220m,23.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H200-6.2_220m,23.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H200-6.2_220m,27.3,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H200-6.2_220m,27.3,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H200-6.2_220m,27.3,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H200-6.2_220m,27.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H190-6.2_220m,10.8,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H190-6.2_220m,10.8,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H190-6.2_220m,21.1,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H190-6.2_220m,21.1,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H190-6.2_220m,24.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H190-6.2_220m,24.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H190-6.2_220m,24.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H190-6.2_220m,28.5,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H190-6.2_220m,28.5,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H190-6.2_220m,28.5,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H190-6.2_220m,28.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H190-6.2_220m,11.3,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H190-6.2_220m,11.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H190-6.2_220m,22.0,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H190-6.2_220m,22.0,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H190-6.2_220m,26.0,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H190-6.2_220m,26.0,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H190-6.2_220m,26.0,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H190-6.2_220m,29.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H190-6.2_220m,29.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H190-6.2_220m,29.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H190-6.2_220m,29.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H210-6.2_220m,11.3,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H210-6.2_220m,11.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H210-6.2_220m,22.0,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H210-6.2_220m,22.0,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H210-6.2_220m,26.0,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H210-6.2_220m,26.0,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H210-6.2_220m,26.0,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H210-6.2_220m,29.7,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H210-6.2_220m,29.7,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H210-6.2_220m,29.7,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H210-6.2_220m,29.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H200-6.2_220m,11.8,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H200-6.2_220m,11.8,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H200-6.2_220m,23.0,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H200-6.2_220m,23.0,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H200-6.2_220m,27.0,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H200-6.2_220m,27.0,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H200-6.2_220m,27.0,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H200-6.2_220m,30.9,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H200-6.2_220m,30.9,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H200-6.2_220m,30.9,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H200-6.2_220m,30.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H200-6.2_220m,12.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H200-6.2_220m,12.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H200-6.2_220m,23.9,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H200-6.2_220m,23.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H200-6.2_220m,28.1,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H200-6.2_220m,28.1,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H200-6.2_220m,28.1,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H200-6.2_220m,32.1,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H200-6.2_220m,32.1,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H200-6.2_220m,32.1,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H200-6.2_220m,32.1,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H220-6.2_220m,12.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H220-6.2_220m,12.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H220-6.2_220m,23.9,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H220-6.2_220m,23.9,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H220-6.2_220m,28.1,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H220-6.2_220m,28.1,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H220-6.2_220m,28.1,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H220-6.2_220m,32.1,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H220-6.2_220m,32.1,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H220-6.2_220m,32.1,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H220-6.2_220m,32.1,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H210-6.2_220m,12.7,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H210-6.2_220m,12.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H210-6.2_220m,24.8,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H210-6.2_220m,24.8,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H210-6.2_220m,29.2,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H210-6.2_220m,29.2,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H210-6.2_220m,29.2,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV35-X80-H210-6.2_220m,33.3,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV35-X80-H210-6.2_220m,33.3,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV35-X80-H210-6.2_220m,33.3,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV35-X80-H210-6.2_220m,33.3,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV30-X80-H210-6.2_220m,13.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV30-X80-H210-6.2_220m,13.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV30-X80-H210-6.2_220m,25.7,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV30-X80-H210-6.2_220m,25.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV30-X80-H210-6.2_220m,30.2,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV30-X80-H210-6.2_220m,30.2,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV30-X80-H210-6.2_220m,30.2,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV30-X80-H210-6.2_220m,34.5,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV30-X80-H210-6.2_220m,34.5,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV30-X80-H210-6.2_220m,34.5,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV30-X80-H210-6.2_220m,34.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV50-X80-H230-6.2_220m,13.2,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV50-X80-H230-6.2_220m,13.2,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV50-X80-H230-6.2_220m,25.7,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV50-X80-H230-6.2_220m,25.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV50-X80-H230-6.2_220m,30.2,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV50-X80-H230-6.2_220m,30.2,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV50-X80-H230-6.2_220m,30.2,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V1-REI120-CV50-X80-H230-6.2_220m,34.5,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V2-REI120-CV50-X80-H230-6.2_220m,34.5,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-V3-REI120-CV50-X80-H230-6.2_220m,34.5,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M4-VV1-REI120-CV50-X80-H230-6.2_220m,34.5,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V1-REI120-CV35-X80-H220-6.2_220m,13.7,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M1-V2-REI120-CV35-X80-H220-6.2_220m,13.7,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V1-REI120-CV35-X80-H220-6.2_220m,26.6,34.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M2-V2-REI120-CV35-X80-H220-6.2_220m,26.6,61.8,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V1-REI120-CV35-X80-H220-6.2_220m,31.3,43.5,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V2-REI120-CV35-X80-H220-6.2_220m,31.3,77.3,Schock_Isokorb_T_Typ_K_6.2_220m
T-K-M3-V3-REI120-CV35-X80-H220-6.2_220m,31.3,123.6,Schock_Isokorb_T_Typ_K_6.2_220m
